seconds,temp_comp_c
20.858,12.526
20.876,12.526
20.898,12.419
20.918,12.419
20.938,12.419
20.958,12.419
20.978,12.419
20.998,12.312
21.018,12.526
21.038,12.419
21.055,12.312
21.079,12.312
21.095,12.312
21.117,12.312
21.137,13.170
21.156,12.312
21.177,12.205
21.199,12.312
21.219,11.990
21.239,12.312
21.259,12.205
21.276,12.205
21.290,12.205
21.310,12.205
21.331,12.098
21.358,12.205
21.374,12.098
21.399,12.098
21.413,12.634
21.434,12.098
21.454,12.098
21.475,11.990
21.495,12.098
21.519,12.205
21.540,11.990
21.558,11.990
21.578,11.990
21.599,11.990
21.617,11.883
21.639,11.883
21.660,11.776
21.678,11.883
21.699,11.883
21.719,11.776
21.740,11.883
21.760,11.990
21.781,11.883
21.801,11.776
21.821,11.776
21.840,11.776
21.861,11.776
21.880,11.669
21.892,11.669
21.919,11.669
21.933,11.669
21.960,11.669
21.974,11.669
21.994,11.669
22.015,11.669
22.036,11.669
22.055,11.561
22.075,11.561
22.096,11.561
22.122,11.561
22.137,11.669
22.157,11.669
22.178,11.561
22.200,11.561
22.221,11.454
22.239,11.454
22.262,11.454
22.280,11.454
22.301,11.454
22.321,11.347
22.342,11.347
22.362,11.454
22.373,11.347
22.393,11.347
22.413,11.347
22.442,11.347
22.462,11.240
22.481,11.347
22.501,11.454
22.521,11.347
22.543,11.240
22.563,11.240
22.583,11.240
22.595,11.133
22.613,11.240
22.634,11.240
22.656,11.240
22.683,11.133
22.695,11.133
22.721,11.240
22.736,11.133
22.758,11.133
22.776,11.133
22.803,11.133
22.821,11.454
22.836,11.133
22.857,11.133
22.878,11.026
22.899,11.026
22.919,11.026
22.940,11.026
22.964,11.026
22.983,10.918
23.002,11.026
23.021,10.918
23.043,10.918
23.062,10.704
23.082,11.026
23.103,10.918
23.124,10.918
23.134,10.918
23.164,11.347
23.175,10.597
23.203,10.811
23.224,10.811
23.245,10.811
23.264,10.811
23.284,10.811
23.304,10.811
23.325,10.811
23.344,10.704
23.365,10.811
23.384,10.704
23.405,10.704
23.425,10.704
23.443,10.704
23.461,10.704
23.477,10.704
23.497,10.597
23.519,10.704
23.537,10.704
23.558,10.704
23.578,10.704
23.599,10.704
23.619,10.597
23.644,10.597
23.660,10.597
23.684,10.597
23.699,10.490
23.720,10.597
23.745,10.490
23.762,10.490
23.782,10.490
23.803,10.490
23.824,10.168
23.844,10.490
23.866,10.490
23.886,10.490
23.905,10.811
23.925,10.383
23.946,10.383
23.966,10.383
23.985,10.383
23.998,10.383
24.018,10.383
24.047,10.383
24.063,10.383
24.079,10.383
24.104,10.275
24.121,10.383
24.145,10.275
24.167,10.275
24.182,10.275
24.202,10.383
24.223,10.275
24.244,10.275
24.266,10.275
24.284,10.275
24.304,10.275
24.325,10.168
24.344,10.168
24.365,10.275
24.384,10.168
24.404,10.168
24.425,10.168
24.446,10.168
24.467,10.168
24.487,10.061
24.508,10.061
24.527,10.061
24.547,10.061
24.567,10.061
24.588,10.061
24.599,10.061
24.627,10.061
24.644,10.383
24.661,10.061
24.682,10.061
24.708,9.954
24.727,9.954
24.743,9.739
24.764,9.954
24.788,9.954
24.804,10.061
24.826,9.954
24.845,9.954
24.865,9.846
24.886,9.846
24.907,9.846
24.927,10.061
24.948,8.773
24.968,9.846
24.989,9.846
25.009,9.846
25.028,9.846
25.048,9.846
25.068,9.846
25.081,9.846
25.109,9.846
25.128,9.846
25.143,9.739
25.163,9.739
25.184,9.739
25.204,9.739
25.225,9.739
25.246,9.739
25.266,9.739
25.286,9.739
25.307,9.632
25.328,9.739
25.348,9.632
25.368,9.739
25.390,9.632
25.409,9.632
25.430,9.632
25.450,9.310
25.470,9.632
25.490,9.632
25.511,9.632
25.531,9.632
25.550,9.632
25.571,9.417
25.591,9.525
25.610,9.525
25.630,9.525
25.650,9.525
25.671,9.525
25.691,9.417
25.711,9.525
25.729,9.417
25.751,9.525
25.769,9.417
25.790,9.525
25.811,9.417
25.831,9.417
25.851,9.417
25.871,9.417
25.882,9.417
25.902,9.417
25.923,9.310
25.951,9.417
25.970,9.417
25.984,9.203
26.005,9.525
26.026,9.310
26.046,9.417
26.067,9.310
26.087,9.310
26.110,9.310
26.128,9.310
26.148,9.310
26.169,9.310
26.192,9.310
26.211,9.310
26.231,9.310
26.251,9.310
26.271,9.310
26.292,9.310
26.312,9.203
26.333,9.310
26.343,9.203
26.363,9.203
26.384,9.096
26.404,9.203
26.424,9.203
26.451,9.203
26.466,9.096
26.493,9.203
26.506,8.988
26.533,9.096
26.547,9.096
26.567,9.310
26.588,8.988
26.608,9.096
26.634,9.096
26.649,9.096
26.669,9.096
26.690,8.988
26.710,9.096
26.730,9.096
26.750,8.988
26.771,8.881
26.791,8.988
26.812,8.988
26.832,8.988
26.853,8.988
26.873,8.988
26.893,8.988
26.914,8.988
26.934,8.988
26.954,8.881
26.969,8.988
26.985,8.988
27.006,9.203
27.026,9.096
27.054,8.988
27.071,8.988
27.087,8.881
27.111,8.881
27.135,8.881
27.151,8.881
27.169,8.881
27.190,8.881
27.212,8.881
27.231,8.773
27.251,8.881
27.275,8.881
27.292,8.881
27.312,8.773
27.332,8.773
27.353,8.773
27.374,8.773
27.394,8.773
27.414,8.773
27.435,8.773
27.445,8.773
27.466,8.773
27.495,8.773
27.508,8.773
27.528,8.773
27.554,8.773
27.569,8.666
27.594,8.666
27.615,8.666
27.631,8.773
27.651,8.666
27.672,8.666
27.692,8.666
27.713,8.666
27.733,8.666
27.755,8.666
27.776,8.451
27.795,8.666
27.816,8.559
27.836,8.559
27.856,8.559
27.876,8.666
27.896,8.666
27.917,8.666
27.937,8.773
27.956,8.559
27.976,8.559
27.997,8.559
28.017,8.559
28.036,8.559
28.056,8.559
28.077,8.559
28.096,8.559
28.116,8.559
28.137,8.451
28.157,8.451
28.177,8.559
28.197,8.451
28.215,8.236
28.228,8.451
28.248,8.451
28.269,8.451
28.290,8.451
28.316,8.451
28.337,8.451
28.351,8.451
28.372,8.451
28.396,8.451
28.418,8.451
28.436,8.344
28.457,8.451
28.476,8.344
28.498,8.344
28.517,8.344
28.533,8.344
28.558,8.344
28.577,8.344
28.595,8.344
28.615,8.344
28.636,8.344
28.657,8.236
28.677,8.344
28.696,8.344
28.716,8.344
28.737,8.236
28.756,8.236
28.776,8.344
28.797,8.236
28.818,8.236
28.839,8.236
28.859,8.236
28.879,8.236
28.896,8.236
28.918,8.236
28.939,8.236
28.958,8.129
28.972,8.236
28.992,8.881
29.014,7.376
29.039,8.021
29.054,8.236
29.079,8.129
29.099,8.129
29.118,8.129
29.138,8.129
29.155,8.129
29.179,8.129
29.198,8.129
29.219,8.129
29.236,8.129
29.257,8.129
29.277,8.129
29.298,8.129
29.319,8.129
29.339,8.129
29.359,8.129
29.380,8.021
29.400,8.021
29.417,8.021
29.436,8.129
29.458,8.021
29.472,8.129
29.500,8.129
29.517,8.021
29.534,8.021
29.559,8.451
29.574,7.806
29.600,8.021
29.617,7.914
29.637,8.021
29.659,8.021
29.676,8.021
29.700,7.914
29.718,7.914
29.741,7.914
29.759,8.021
29.779,7.914
29.800,7.914
29.820,7.806
29.840,7.914
29.861,7.914
29.881,7.914
29.896,7.914
29.918,7.914
29.939,9.525
29.959,7.914
29.973,7.914
29.994,7.806
30.019,7.914
30.035,7.806
30.056,7.806
30.080,7.806
30.096,7.914
30.122,7.806
30.141,7.806
30.162,7.806
30.182,7.806
30.202,7.806
30.222,7.806
30.242,7.376
30.262,7.806
30.282,7.806
30.303,7.806
30.322,7.806
30.342,7.699
30.363,8.021
30.383,8.451
30.397,7.806
30.420,7.806
30.439,7.699
30.462,7.699
30.480,7.806
30.501,7.699
30.522,7.699
30.541,7.699
30.562,7.699
30.582,7.699
30.603,7.699
30.623,7.699
30.633,7.699
30.661,7.699
30.675,7.699
30.695,7.806
30.716,7.699
30.742,7.699
30.757,7.699
30.783,7.699
30.802,7.699
30.822,7.699
30.838,7.591
30.858,7.591
30.880,7.699
30.901,7.591
30.925,7.483
30.940,7.483
30.962,7.483
30.984,7.483
31.001,7.483
31.022,7.483
31.042,7.483
31.062,7.483
31.084,7.483
31.104,7.376
31.124,7.483
31.145,7.376
31.165,7.483
31.176,7.483
31.203,7.591
31.225,7.376
31.237,7.376
31.257,7.376
31.284,7.376
31.298,7.699
31.318,7.376
31.339,7.376
31.359,7.376
31.380,7.376
31.400,7.376
31.425,7.160
31.445,7.376
31.461,7.376
31.481,7.376
31.501,7.376
31.524,7.376
31.542,7.376
31.563,7.376
31.583,7.376
31.604,7.376
31.625,7.376
31.645,7.268
31.667,7.268
31.686,7.376
31.706,7.268
31.717,7.376
31.737,7.268
31.762,7.268
31.778,7.268
31.805,7.160
31.821,7.376
31.841,7.268
31.867,7.268
31.886,7.268
31.905,7.268
31.921,7.268
31.942,7.268
31.967,7.268
31.987,7.268
32.003,7.268
32.024,7.160
32.045,7.160
32.067,7.268
32.086,7.160
32.107,7.160
32.124,7.160
32.144,7.160
32.167,6.945
32.187,7.160
32.206,7.160
32.226,7.160
32.247,7.160
32.268,7.160
32.288,7.160
32.308,7.160
32.319,7.160
32.339,7.160
32.367,7.160
32.388,7.052
32.408,7.052
32.428,7.160
32.446,7.160
32.467,7.160
32.488,7.160
32.508,7.052
32.523,7.052
32.549,7.052
32.568,7.052
32.579,7.052
32.608,7.052
32.629,7.052
32.649,7.052
32.668,7.806
32.682,7.052
32.703,7.052
32.720,7.052
32.745,7.052
32.768,7.052
32.788,7.052
32.809,7.052
32.821,7.052
32.844,7.052
32.868,7.052
32.888,6.945
32.903,6.945
32.929,7.052
32.950,6.945
32.968,6.945
32.987,6.945
33.005,6.945
33.026,7.160
33.046,6.945
33.068,6.945
33.087,6.945
33.107,7.052
33.128,6.945
33.148,6.945
33.168,6.945
33.188,6.945
33.210,6.945
33.229,7.160
33.250,6.837
33.270,6.837
33.290,6.945
33.300,6.945
33.330,6.945
33.342,6.945
33.371,6.837
33.382,6.837
33.402,6.945
33.425,6.837
33.443,7.052
33.471,6.837
33.484,7.052
33.509,6.945
33.525,6.837
33.550,6.837
33.569,6.945
33.591,6.837
33.607,6.945
33.627,6.837
33.647,6.837
33.669,6.837
33.688,6.837
33.709,6.621
33.729,6.837
33.749,6.837
33.771,6.837
33.790,6.837
33.812,6.837
33.832,6.837
33.852,6.729
33.872,6.729
33.892,6.837
33.902,6.729
33.924,6.729
33.951,6.729
33.969,6.729
33.992,6.837
34.012,6.729
34.026,6.837
34.051,6.837
34.070,6.729
34.088,6.729
34.111,6.729
34.129,6.729
34.149,6.729
34.170,6.729
34.190,6.729
34.212,6.729
34.233,6.621
34.252,6.729
34.271,6.729
34.293,6.729
34.313,6.945
34.331,6.729
34.353,6.729
34.372,6.621
34.393,6.729
34.414,6.729
34.434,6.729
34.447,6.729
34.472,6.621
34.491,6.621
34.511,6.513
34.532,6.621
34.552,6.621
34.572,6.621
34.593,6.621
34.612,6.621
34.633,6.621
34.653,6.621
34.673,6.621
34.694,6.621
34.713,6.621
34.734,6.621
34.754,6.621
34.774,6.621
34.794,6.621
34.815,6.621
34.834,6.513
34.855,6.621
34.874,6.729
